0.253272 0.968098 0.968098 -5.09941e-08
0.255469 0.967545 0.967545 -5.18742e-08
0.257667 0.966987 0.966987 -5.27615e-08
0.259865 0.966425 0.966425 -5.36561e-08
0.262063 0.965858 0.965858 -5.4558e-08
0.26426 0.965286 0.965286 -5.54671e-08
0.266458 0.96471 0.96471 -5.63835e-08
0.268656 0.964129 0.964129 -5.73071e-08
0.270853 0.963543 0.963543 -5.82379e-08
0.273051 0.962953 0.962953 -5.91759e-08
0.275249 0.962358 0.962358 -6.01212e-08
0.277446 0.961758 0.961758 -6.10736e-08
0.279644 0.961154 0.961154 -6.20332e-08
0.281842 0.960545 0.960545 -6.3e-08
0.28404 0.959931 0.959931 -6.3974e-08
0.286237 0.959313 0.959313 -6.49551e-08
0.288435 0.95869 0.95869 -6.59434e-08
0.290633 0.958063 0.958063 -6.69388e-08
0.29283 0.957431 0.957431 -6.79414e-08
0.295028 0.956794 0.956794 -6.8951e-08
0.297226 0.956153 0.956153 -6.99678e-08
0.299424 0.955507 0.955507 -7.09917e-08
0.301621 0.954856 0.954856 -7.20226e-08
0.303819 0.954201 0.954201 -7.30607e-08
0.306017 0.953541 0.953541 -7.41058e-08
0.308214 0.952877 0.952877 -7.5158e-08
0.310412 0.952208 0.952208 -7.62172e-08
0.31261 0.951534 0.951534 -7.72835e-08
0.314808 0.950856 0.950856 -7.83568e-08
0.317005 0.950173 0.950173 -7.94371e-08
0.319203 0.949486 0.949486 -8.05245e-08
0.321401 0.948794 0.948794 -8.16188e-08
0.323598 0.948097 0.948097 -8.27201e-08
0.325796 0.947396 0.947396 -8.38284e-08
0.327994 0.94669 0.946691 -8.49437e-08
0.330191 0.94598 0.94598 -8.60659e-08
0.332389 0.945265 0.945265 -8.7195e-08
0.334587 0.944546 0.944546 -8.83311e-08
0.336785 0.943822 0.943822 -8.94741e-08
0.338982 0.943093 0.943094 -9.06241e-08
0.34118 0.94236 0.942361 -9.17809e-08
0.343378 0.941623 0.941623 -9.29446e-08
0.345575 0.940881 0.940881 -9.41152e-08
0.347773 0.940134 0.940134 -9.52927e-08
0.349971 0.939383 0.939383 -9.6477e-08
0.352169 0.938627 0.938627 -9.76681e-08
0.354366 0.937867 0.937867 -9.88661e-08
0.356564 0.937102 0.937102 -1.00071e-07
0.358762 0.936332 0.936332 -1.01283e-07
0.360959 0.935558 0.935558 -1.02501e-07
0.363157 0.93478 0.93478 -1.03726e-07
0.365355 0.933997 0.933997 -1.04958e-07
0.367552 0.93321 0.93321 -1.06197e-07
0.36975 0.932418 0.932418 -1.07442e-07
0.371948 0.931621 0.931621 -1.08695e-07
0.374146 0.93082 0.93082 -1.09953e-07
0.376343 0.930015 0.930015 -1.11219e-07
0.378541 0.929205 0.929205 -1.12491e-07
0.380739 0.92839 0.92839 -1.13771e-07
0.382936 0.927571 0.927571 -1.15056e-07
0.385134 0.926748 0.926748 -1.16349e-07
0.387332 0.92592 0.92592 -1.17648e-07
0.38953 0.925088 0.925088 -1.18953e-07
0.391727 0.924251 0.924251 -1.20266e-07
0.393925 0.92341 0.92341 -1.21584e-07
0.396123 0.922564 0.922564 -1.2291e-07
0.39832 0.921714 0.921714 -1.24242e-07
0.400518 0.920859 0.920859 -1.25581e-07
0.402716 0.92 0.92 -1.26926e-07
0.404913 0.919136 0.919136 -1.28278e-07
0.407111 0.918268 0.918269 -1.29636e-07
0.409309 0.917396 0.917396 -1.31001e-07
0.411507 0.916519 0.916519 -1.32372e-07
0.413704 0.915638 0.915638 -1.3375e-07
0.415902 0.914752 0.914752 -1.35134e-07
0.4181 0.913862 0.913862 -1.36525e-07
