1.01589 0.549592
1.01744 0.54837
1.01899 0.547147
1.02054 0.545923
1.02209 0.544697
1.02364 0.543471
1.02519 0.542243
1.02674 0.541014
1.02829 0.539784
1.02984 0.538553
1.03139 0.537321
1.03294 0.536088
1.03449 0.534854
1.03604 0.533618
1.0376 0.532382
1.03915 0.531144
1.0407 0.529906
1.04225 0.528666
1.0438 0.527425
1.04535 0.526183
1.0469 0.52494
1.04845 0.523696
1.05001 0.522451
1.05156 0.521205
1.05311 0.519958
1.05466 0.51871
1.05621 0.51746
1.05777 0.51621
1.05932 0.514959
1.06087 0.513706
1.06243 0.512453
1.06398 0.511198
1.06553 0.509943
1.06708 0.508686
1.06864 0.507429
1.07019 0.50617
1.07174 0.504911
1.0733 0.50365
1.07485 0.502388
1.0764 0.501126
1.07796 0.499862
1.07951 0.498597
1.08107 0.497331
1.08262 0.496065
1.08418 0.494797
1.08573 0.493528
1.08728 0.492259
1.08884 0.490988
1.09039 0.489716
1.09195 0.488444
1.0935 0.48717
1.09506 0.485895
1.09661 0.48462
1.09817 0.483343
1.09973 0.482066
1.10128 0.480787
1.10284 0.479508
1.10439 0.478227
1.10595 0.476946
1.10751 0.475664
1.10906 0.47438
1.11062 0.473096
1.11217 0.471811
1.11373 0.470525
1.11529 0.469238
1.11684 0.46795
1.1184 0.466661
1.11996 0.465371
1.12152 0.46408
1.12307 0.462789
1.12463 0.461496
1.12619 0.460203
1.12775 0.458908
1.1293 0.457613
1.13086 0.456316
1.13242 0.455019
1.13398 0.453721
1.13554 0.452422
1.13709 0.451122
1.13865 0.449822
1.14021 0.44852
1.14177 0.447217
1.14333 0.445914
1.14489 0.44461
1.14645 0.443304
1.14801 0.441998
1.14957 0.440691
1.15113 0.439384
1.15269 0.438075
1.15425 0.436765
1.15581 0.435455
1.15737 0.434144
1.15893 0.432832
1.16049 0.431519
1.16205 0.430205
1.16361 0.42889
1.16517 0.427575
1.16673 0.426259
1.16829 0.424941
1.16985 0.423623
1.17141 0.422305
1.17297 0.420985
1.17453 0.419664
1.1761 0.418343
1.17766 0.417021
1.17922 0.415698
1.18078 0.414374
1.18234 0.41305
1.1839 0.411725
1.18547 0.410398
1.18703 0.409072
1.18859 0.407744
1.19015 0.406415
1.19172 0.405086
1.19328 0.403756
1.19484 0.402425
1.19641 0.401093
1.19797 0.399761
1.19953 0.398428
1.2011 0.397094
1.20266 0.395759
1.20422 0.394424
1.20579 0.393087
1.20735 0.39175
1.20892 0.390413
1.21048 0.389074
1.21204 0.387735
1.21361 0.386395
1.21517 0.385054
1.21674 0.383713
1.2183 0.38237
1.21987 0.381027
1.22143 0.379684
1.223 0.378339
1.22456 0.376994
1.22613 0.375648
1.2277 0.374302
1.22926 0.372955
1.23083 0.371607
1.23239 0.370258
1.23396 0.368909
1.23553 0.367559
1.23709 0.366208
1.23866 0.364856
1.24023 0.363504
1.24179 0.362151
1.24336 0.360798
1.24493 0.359444
1.24649 0.358089
1.24806 0.356733
1.24963 0.355377
1.2512 0.35402
1.25276 0.352663
1.25433 0.351304
1.2559 0.349946
1.25747 0.348586
1.25904 0.347226
1.2606 0.345865
1.26217 0.344504
1.26374 0.343142
1.26531 0.341779
1.26688 0.340415
1.26845 0.339051
1.27002 0.337687
1.27159 0.336322
1.27316 0.334956
1.27473 0.333589
1.2763 0.332222
1.27786 0.330854
1.27943 0.329486
1.281 0.328117
1.28258 0.326748
1.28415 0.325378
1.28572 0.324007
1.28729 0.322636
1.28886 0.321264
1.29043 0.319891
1.292 0.318518
1.29357 0.317145
1.29514 0.31577
1.29671 0.314396
1.29828 0.31302
1.29986 0.311644
1.30143 0.310268
1.303 0.308891
1.30457 0.307513
1.30614 0.306135
1.30772 0.304757
1.30929 0.303377
1.31086 0.301998
1.31243 0.300617
1.31401 0.299236
1.31558 0.297855
1.31715 0.296473
1.31873 0.295091
1.3203 0.293708
1.32187 0.292324
1.32345 0.290941
1.32502 0.289556
1.32659 0.288171
1.32817 0.286786
1.32974 0.2854
1.33132 0.284013
1.33289 0.282626
1.33447 0.281239
1.33604 0.279851
1.33762 0.278462
1.33919 0.277073
1.34077 0.275684
1.34234 0.274294
1.34392 0.272904
1.34549 0.271513
1.34707 0.270122
1.34864 0.26873
1.35022 0.267338
1.35179 0.265945
1.35337 0.264552
1.35495 0.263159
1.35652 0.261765
1.3581 0.26037
1.35968 0.258975
1.36125 0.25758
1.36283 0.256185
1.36441 0.254788
1.36598 0.253392
1.36756 0.251995
1.36914 0.250597
1.37072 0.2492
1.3723 0.247801
1.37387 0.246403
1.37545 0.245004
1.37703 0.243604
1.37861 0.242205
1.38019 0.240804
1.38176 0.239404
1.38334 0.238003
1.38492 0.236602
1.3865 0.2352
1.38808 0.233798
1.38966 0.232395
1.39124 0.230992
1.39282 0.229589
1.3944 0.228186
1.39598 0.226782
1.39756 0.225378
1.39914 0.223973
1.40072 0.222568
1.4023 0.221163
1.40388 0.219757
1.40546 0.218351
1.40704 0.216945
1.40862 0.215538
1.4102 0.214131
1.41178 0.212724
1.41336 0.211316
1.41495 0.209908
1.41653 0.2085
1.41811 0.207092
1.41969 0.205683
1.42127 0.204274
1.42285 0.202864
1.42444 0.201454
